age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
43,4,183833,11,0,1,0,4,1,0,0,40,39,0
65,0,50270,5,4,0,1,4,0,0,0,11,39,0
51,4,104760,9,0,3,3,4,1,0,0,60,39,1
64,5,124365,7,2,10,0,4,1,0,2257,60,39,1
39,4,130366,7,2,7,0,4,1,0,0,40,22,1
54,4,428942,11,4,8,3,4,1,0,0,40,31,0
35,4,393360,15,4,8,4,2,0,0,0,40,39,0
28,7,57352,11,4,1,1,3,1,0,1653,40,39,0
32,4,65873,11,0,7,4,4,1,0,0,50,39,0
21,0,275927,11,4,0,1,4,1,0,0,35,39,0
22,4,461198,9,4,6,1,4,1,0,0,40,39,0
21,4,33746,15,4,1,3,2,0,0,0,20,39,0
39,0,210444,7,4,0,1,1,0,0,0,10,39,0
46,6,153817,9,0,10,1,4,1,0,0,55,39,1
21,4,593887,11,4,6,1,4,1,0,0,40,39,0
61,5,231538,15,0,1,4,4,0,0,0,45,39,0
39,4,25797,15,0,9,1,3,0,0,0,52,26,0
20,4,95516,8,2,6,0,4,1,0,0,40,39,0
47,0,240378,8,0,0,4,4,0,0,0,40,39,0
21,5,267562,9,4,4,3,4,1,3332,0,34,39,0
39,4,168957,7,2,6,0,1,1,0,0,40,25,0
46,2,154418,8,0,10,4,1,0,0,0,40,9,0
41,2,34955,11,2,3,0,4,1,0,0,50,39,1
33,4,181302,11,4,3,1,4,1,0,0,51,39,0
47,6,105773,11,0,5,1,4,1,0,0,68,39,0
34,4,256765,7,5,4,1,4,0,0,0,51,39,0
62,4,104207,15,2,3,0,4,1,0,0,40,39,0
50,1,111888,9,0,4,5,4,1,0,0,40,39,1
18,4,332365,15,4,8,1,4,1,0,0,40,26,0
47,4,520872,12,2,3,2,4,1,0,0,40,39,0
37,4,97293,7,2,1,5,2,0,0,1984,45,39,1
51,2,338109,7,2,6,0,4,1,0,1862,74,39,0
64,4,196277,8,2,1,0,4,0,0,0,45,39,0
58,4,137362,11,2,6,0,4,1,0,0,40,39,0
49,4,48992,6,2,4,0,4,1,99137,0,60,39,1
51,4,100290,11,2,6,0,4,1,0,0,40,39,0
23,4,250702,15,4,8,1,4,0,0,0,40,39,0
28,5,205392,15,4,5,3,3,1,0,0,68,11,0
55,4,168007,9,4,12,5,2,0,0,0,10,23,1
22,4,230676,5,4,8,1,4,1,0,0,36,24,0
41,5,250454,7,2,10,0,4,1,0,0,59,39,1
34,4,212655,11,5,1,2,1,0,0,1985,36,39,0
36,4,264593,9,2,6,0,4,1,0,0,36,30,0
46,6,49829,7,2,10,0,4,1,0,0,60,39,0
38,4,208126,11,3,7,1,4,1,0,0,50,39,0
56,4,122026,15,0,1,1,4,0,0,0,50,39,0
36,4,115688,11,2,3,0,2,1,0,0,50,39,0
29,2,37953,15,4,11,3,3,1,0,0,50,39,0
68,4,70935,15,2,8,0,4,1,0,0,40,39,0
59,4,49652,7,2,4,0,4,1,24222,0,60,39,1
36,4,211033,11,2,3,0,4,1,0,0,40,39,0
28,4,127968,11,2,1,0,4,0,0,0,60,39,0
48,4,524429,8,5,10,4,2,0,4034,0,60,39,1
54,4,151392,10,0,10,0,4,1,0,0,9,39,0
50,4,182251,7,2,12,0,4,1,0,0,45,40,1
33,4,26285,8,0,4,3,4,1,0,0,40,39,0
51,7,127996,7,0,4,4,4,1,0,0,40,39,0
57,2,151047,1,4,10,3,1,1,0,0,10,39,0
35,4,45019,11,4,8,4,4,1,0,0,50,39,0
18,4,235985,15,4,8,3,4,0,0,0,40,35,0
40,4,176174,12,0,4,2,4,1,0,2210,50,39,1
37,4,167398,11,2,7,0,4,1,0,0,52,39,0
83,4,84961,6,6,4,1,4,1,3203,0,40,39,0
31,4,49079,15,2,11,0,4,1,0,0,40,39,0
46,4,125677,7,2,4,0,4,1,5924,0,50,39,1
21,4,309081,15,4,6,1,4,1,0,0,50,39,0
36,7,339048,11,2,5,0,4,1,0,0,60,39,0
26,4,179824,11,2,3,0,4,1,0,0,40,39,0
38,7,193923,11,2,6,0,4,1,0,0,60,39,0
22,2,317963,11,4,1,1,4,1,3067,0,40,39,0
54,4,132072,8,4,13,1,4,1,0,0,40,39,0
23,4,202937,9,4,8,3,4,0,0,0,40,39,0
23,4,27667,11,4,1,4,4,0,0,0,51,39,0
60,4,183543,15,2,8,0,4,1,0,1887,49,39,1
46,4,97427,7,4,1,4,0,1,0,0,39,39,0
19,4,297698,11,4,3,4,4,0,0,0,43,39,0
26,4,206239,9,4,10,1,4,0,0,0,10,39,0
31,4,193319,9,5,10,4,4,0,0,0,45,39,0
50,4,152849,7,0,12,3,4,0,0,0,45,39,0
21,7,112096,11,4,1,1,4,1,0,0,40,39,1
30,4,198763,11,3,14,1,4,1,0,0,40,39,0
33,4,214808,6,3,8,1,4,1,0,0,40,26,0
42,7,196803,9,2,5,0,1,1,0,0,35,9,0
15,4,280885,7,4,12,1,4,1,0,0,9,0,0
25,0,381748,11,5,0,1,4,0,0,0,60,39,0
17,4,104039,11,4,8,3,1,0,0,0,20,6,0
65,2,103134,15,4,4,1,4,1,0,0,40,39,0
46,4,147104,11,2,6,0,4,1,0,0,40,39,0
34,2,126436,7,2,10,0,4,1,0,0,40,39,0
33,4,114135,7,2,1,0,2,1,0,0,40,23,1
22,4,314074,11,2,1,5,4,0,0,0,40,39,0
64,0,229785,11,0,4,1,4,0,0,0,39,39,0
47,4,27207,7,0,13,5,4,1,0,0,40,39,0
68,4,114824,11,2,3,0,4,1,0,0,92,39,1
50,4,103386,11,2,6,0,4,1,0,1983,40,39,0
26,4,258902,5,4,6,4,1,0,0,0,45,39,0
59,2,43390,7,2,4,5,4,1,0,0,35,39,0
35,4,236331,8,2,10,0,4,1,0,0,37,39,0
32,4,175558,11,2,3,0,4,1,0,1984,49,39,0
38,4,129018,15,4,10,1,1,1,0,0,34,39,0
43,7,222098,7,0,9,4,4,0,0,0,44,39,0
39,4,262555,7,2,6,0,4,1,0,0,45,39,0
74,4,195972,9,4,10,1,1,0,0,0,45,30,1
33,4,237650,11,4,1,4,2,0,0,0,40,39,0
31,4,338106,9,4,10,1,4,0,0,0,50,19,1
40,4,186467,4,2,1,5,1,0,0,0,60,30,1
46,6,29847,11,2,10,0,4,1,0,0,34,39,0
27,6,177797,11,2,3,0,4,1,0,0,40,39,0
30,4,119895,15,4,4,3,4,1,0,0,45,39,1
24,0,111854,7,2,0,0,1,0,14800,0,40,39,1
39,4,186038,15,0,6,1,4,1,0,0,35,39,0
37,5,37795,15,4,9,3,3,0,0,0,45,39,0
32,4,333124,7,4,8,3,1,0,0,0,20,1,0
40,4,433689,15,5,1,1,4,1,0,0,40,39,0
62,4,74921,11,2,3,0,4,1,0,0,50,39,0
30,4,202876,11,0,8,2,4,0,0,0,38,39,0
17,0,106702,15,4,0,3,4,1,0,0,19,39,0
38,7,133029,11,4,1,3,4,0,0,0,50,39,0
35,4,116304,11,2,3,0,4,1,0,0,38,39,0
38,4,242567,11,2,3,0,4,1,0,0,60,39,0
25,6,225573,15,2,12,0,4,1,14781,0,45,39,1
28,7,105780,11,4,1,1,4,0,0,0,40,39,0
28,4,198155,9,2,8,0,4,1,0,0,81,39,0
26,4,587283,15,4,3,0,2,1,0,0,50,39,0
22,4,91634,15,2,6,0,4,1,0,0,40,39,0
20,4,348941,9,4,10,1,4,1,0,2329,25,39,1
28,7,181910,9,4,6,2,1,1,0,0,40,39,0
45,4,150247,6,0,8,4,4,0,0,0,78,39,0
35,4,266688,9,0,10,1,4,1,0,0,40,39,0
65,0,263514,7,2,0,5,4,0,0,0,10,39,0
18,4,156431,15,4,8,2,4,1,0,0,60,22,0
54,6,34687,11,6,11,2,1,1,7313,0,40,33,0
26,5,267459,9,2,4,0,4,1,0,0,40,39,0
49,0,27769,11,2,5,0,4,1,0,0,84,39,0
71,4,221606,6,6,4,1,4,1,0,0,40,39,0
36,4,182073,12,2,10,0,4,1,0,0,40,39,0
26,0,181894,1,2,0,5,2,0,0,0,10,39,0
54,4,100953,15,4,3,3,4,1,3158,0,35,19,0
40,4,156256,11,2,3,0,4,1,0,0,48,39,0
46,4,277307,9,2,4,0,4,1,0,1888,50,39,1
37,4,21111,9,0,12,3,1,1,0,0,40,4,0
28,4,187244,11,4,3,3,4,1,0,0,40,39,0
42,4,193377,15,4,9,1,4,1,0,0,45,39,0
35,6,32712,15,4,11,3,4,0,0,0,35,39,0
53,4,83030,11,2,3,0,4,1,0,0,40,39,0
55,4,292525,10,2,10,0,1,1,14803,0,50,39,1
32,4,196956,15,4,12,3,4,1,0,0,44,39,0
39,4,437850,15,2,1,0,1,1,0,0,40,39,1
55,4,106130,9,2,1,5,4,0,14816,0,40,39,1
67,8,95109,15,2,5,0,4,1,0,0,71,39,0
27,6,99736,15,4,3,1,4,1,0,0,40,19,0
26,4,219060,6,2,10,0,4,1,0,0,60,39,0
51,4,180566,9,2,12,0,4,1,0,0,45,39,1
50,2,151365,9,2,10,0,1,1,24440,0,50,39,1
30,4,238639,6,2,3,0,4,1,0,0,40,39,0
53,4,201906,11,2,3,0,4,1,0,0,45,22,1
35,4,92479,9,0,3,1,4,1,3122,0,40,39,0
29,4,102055,15,0,4,4,4,0,0,0,40,39,0
48,4,149729,15,4,6,2,4,1,0,0,40,28,1
16,0,237898,15,4,0,3,4,1,0,0,11,39,0
26,4,193572,15,4,8,1,4,1,0,0,45,39,0
27,4,183758,11,2,4,3,4,1,0,0,33,39,0
41,7,199898,11,4,13,1,4,1,0,0,40,39,0
39,4,169853,11,2,4,0,1,1,0,0,40,40,0
34,7,109033,15,4,1,3,1,0,0,0,40,39,0
59,4,105908,11,2,3,0,4,1,6290,0,40,39,0
50,6,260463,3,4,3,4,4,1,0,0,40,39,0
47,4,78454,9,2,4,0,4,1,0,0,56,39,1
39,4,169731,11,4,3,4,1,0,0,0,40,28,0
23,4,252273,12,4,3,1,4,0,0,0,40,39,0
76,6,86764,12,4,10,3,4,1,3222,0,45,19,1
59,0,243391,11,2,0,0,4,0,0,0,40,39,0
71,4,151554,7,4,9,2,4,0,0,0,20,11,0
79,4,182163,11,6,3,1,4,0,0,0,51,39,0
24,4,168823,11,4,6,2,4,1,0,0,40,39,0
16,4,246919,9,4,6,3,4,1,0,0,40,26,0
55,4,325515,12,0,10,5,4,0,0,2193,38,39,0
46,5,40349,9,2,12,0,4,1,0,0,60,39,1
40,4,101222,12,4,1,3,1,0,0,0,36,25,0
62,4,195121,11,2,3,0,4,1,0,0,40,39,0
80,4,177991,5,2,3,0,4,1,0,0,59,39,0
48,4,131104,12,0,10,1,4,1,24397,0,32,24,0
54,4,215519,9,2,12,0,4,1,0,1888,45,39,1
21,4,193608,11,2,3,0,2,1,0,0,40,39,0
44,0,167462,7,0,0,1,4,0,0,0,40,39,0
76,4,196770,5,0,3,4,4,1,0,0,37,39,0
53,4,102782,12,2,8,0,4,1,0,0,50,39,1
28,2,190053,9,4,11,1,4,1,0,0,50,39,0
30,1,122248,7,2,4,0,4,1,0,0,55,39,0
30,6,38556,15,6,3,1,4,1,0,0,60,39,0
53,4,156592,11,0,1,4,4,0,0,0,38,39,0
27,4,140051,9,2,12,0,4,1,0,1888,40,39,1
68,6,37792,11,2,1,5,4,0,0,0,40,39,0
25,2,294485,15,0,9,4,4,0,0,0,40,39,0
40,2,198574,15,0,13,4,2,0,0,0,60,39,0
24,4,178924,15,4,3,3,4,1,0,0,40,39,0
19,6,243835,6,4,4,0,2,1,0,0,60,39,0
54,4,161611,8,2,6,0,4,1,0,0,37,39,0
34,4,201965,15,4,3,1,4,1,0,0,50,25,0
40,4,132188,15,2,1,0,1,0,0,0,81,39,0
29,4,107983,9,3,4,1,4,1,0,0,50,19,0
21,4,341483,4,4,10,1,4,1,0,0,68,11,1
60,4,136250,15,6,3,1,4,1,0,0,50,39,0
34,4,113737,15,2,12,0,4,1,0,0,60,39,1
21,4,41124,15,0,8,4,4,0,0,0,11,39,0
74,4,35026,15,0,4,1,4,1,0,0,45,39,0
57,4,75430,15,0,4,1,2,1,0,0,38,39,0
56,4,207170,15,2,3,0,4,1,0,0,40,39,0
24,0,126365,9,4,0,5,4,0,0,0,3,18,0
22,4,251936,15,4,6,3,4,1,0,0,40,39,0
60,0,88934,11,2,0,0,4,1,0,0,24,39,0
33,4,100614,9,2,4,0,4,1,14794,0,45,20,1
68,0,270165,5,4,0,1,2,0,0,0,23,23,0
36,5,117780,11,2,4,0,4,1,0,0,49,39,1
45,2,104882,9,2,10,0,4,0,0,1984,60,39,1
35,4,113255,9,4,4,3,1,1,0,0,40,25,1
31,7,86470,15,0,4,1,4,0,0,0,40,39,0
59,4,114053,11,2,3,0,4,1,6722,0,40,39,1
30,4,287481,11,4,3,1,4,1,0,0,50,39,0
48,5,99116,7,2,4,0,4,1,0,0,40,39,1
40,4,209191,11,2,3,0,4,1,0,0,59,39,0
40,5,100457,7,0,4,4,4,0,0,0,50,39,0
47,4,207066,15,0,1,1,4,0,0,0,40,39,0
70,0,185702,9,2,0,0,4,1,0,0,48,39,1
36,4,60732,1,0,8,5,4,0,0,0,11,39,0
31,1,132296,15,2,4,0,2,1,0,0,40,39,1
34,4,107789,15,0,8,1,1,1,0,0,50,40,0
66,4,123988,15,2,3,0,4,1,0,0,40,39,1
79,4,116520,12,4,7,1,4,1,3953,0,11,19,1
62,0,176025,11,2,3,0,4,1,0,0,40,39,1
43,4,134722,11,0,1,4,4,0,0,0,35,0,0
46,4,124042,7,2,1,0,4,1,0,0,40,39,1
43,2,45652,15,4,5,1,3,1,0,0,39,39,0
30,4,95860,11,2,7,0,4,1,5360,0,40,39,1
62,4,321357,6,2,4,0,4,1,0,0,40,39,0
17,0,240811,5,4,0,1,4,1,0,0,40,39,0
32,4,34851,8,4,4,3,3,0,0,0,40,39,0
27,4,212602,15,4,1,1,4,1,0,0,50,26,0
42,4,180724,0,4,8,2,2,1,1841,0,27,39,0
78,4,178779,11,4,4,1,4,1,0,0,45,39,0
30,4,39504,9,4,1,1,4,0,0,0,40,39,0
49,7,129131,9,2,5,0,1,1,0,0,40,39,0
32,2,335330,15,4,10,1,0,1,0,0,45,39,0
58,4,224653,9,2,4,0,4,1,14719,0,50,39,1
27,4,265540,0,4,7,1,4,1,3171,0,40,26,0
48,0,219983,15,2,0,5,4,0,14784,0,40,39,1
38,0,202391,7,2,0,0,4,1,0,0,36,39,0
52,2,254792,7,2,4,0,4,1,0,1214,40,39,0
18,7,52016,11,4,11,3,4,1,0,0,40,39,0
36,4,137616,11,6,1,4,2,0,0,0,40,39,0
28,4,207990,4,0,6,2,4,1,0,0,40,26,0
32,4,70003,9,4,12,1,4,1,0,0,50,39,0
32,4,193945,5,4,6,1,4,1,0,0,11,39,0
25,4,223939,11,2,3,2,4,1,0,0,40,39,0
69,4,429189,7,6,4,1,4,0,0,0,40,39,0
48,4,190273,15,5,12,3,4,1,0,1863,55,39,1
36,4,234896,15,4,3,4,2,0,2595,0,40,39,0
27,4,323657,11,4,7,1,4,1,0,0,40,26,0
21,5,203933,11,2,14,0,1,0,0,0,45,0,0
35,4,110727,8,2,10,0,4,0,0,1534,44,39,1
36,4,28071,11,0,8,4,4,0,0,0,60,39,0
52,6,98620,11,4,4,2,4,1,0,0,60,39,0
55,5,123782,9,2,4,0,4,1,0,0,40,39,1
27,4,192507,11,4,7,1,4,1,0,0,40,13,0
32,4,80491,11,0,1,4,2,1,0,0,40,39,0
57,4,84647,15,4,10,1,4,1,0,0,22,39,0
26,4,42549,7,4,8,2,4,1,0,1539,40,39,0
25,4,230641,11,4,1,3,2,0,0,0,50,39,0
36,4,215555,12,0,4,1,4,1,0,0,40,2,0
24,4,109245,15,2,3,0,4,1,0,0,40,39,0
62,4,152610,6,4,8,1,4,0,0,0,0,39,0
40,4,178367,7,2,3,0,4,1,0,0,50,39,0
20,0,230148,11,0,0,3,4,0,0,0,34,39,0
45,2,300690,14,2,10,0,4,1,0,2020,53,39,1
29,4,179488,7,0,3,1,4,1,0,0,40,39,0
25,4,217444,9,4,1,3,4,0,0,0,50,22,0
19,4,282095,1,4,8,3,2,0,0,0,20,39,0
61,4,118324,15,2,12,0,1,1,0,0,45,39,1
40,5,167213,9,2,10,0,1,1,0,0,47,39,1
58,4,202956,11,2,3,0,4,1,0,0,52,39,0
27,4,98678,5,4,5,1,4,1,0,0,45,39,0
75,4,169990,11,2,5,0,4,1,0,0,40,39,0
30,5,162930,8,4,10,3,4,1,0,0,45,39,0
19,4,302205,11,4,8,3,4,1,0,0,27,13,0
31,0,118854,15,0,0,2,1,0,0,0,51,39,0
85,4,172456,5,5,11,4,4,0,0,0,40,39,0
31,6,98382,11,2,3,0,4,1,0,1527,40,39,1
44,4,109746,11,2,12,0,4,1,0,0,40,39,1
40,7,203407,15,2,12,0,4,1,0,0,50,39,1
42,4,184723,7,2,5,0,4,1,0,0,44,39,0
27,4,340919,11,5,3,2,4,0,0,1984,40,39,0
29,4,175785,11,0,6,4,4,1,0,1952,45,39,0
21,4,105788,11,2,3,2,4,1,0,0,40,39,0
61,4,217037,5,0,4,1,4,0,0,0,40,39,0
19,4,115581,15,4,8,3,0,0,0,0,40,19,0
33,2,161214,6,0,1,4,2,0,0,0,11,39,0
52,6,136647,11,2,3,0,4,1,0,0,40,39,0
30,4,300440,5,4,3,1,4,1,0,0,50,39,0
32,4,183406,9,4,12,1,4,0,0,410,50,11,0
47,4,84116,11,4,8,1,4,0,0,0,34,39,0
43,4,182246,7,4,10,1,4,1,21861,0,10,39,1
63,6,417104,15,2,5,0,1,1,0,0,40,40,0
59,4,353558,0,4,6,1,4,1,0,0,40,22,0
28,4,216604,9,5,11,3,4,0,0,0,10,39,0
62,0,269738,15,4,0,1,4,1,0,0,40,39,0
19,4,350318,5,4,6,1,4,1,0,0,2,39,0
45,4,137224,9,0,4,4,4,0,0,894,55,39,0
26,4,107663,8,4,6,0,4,1,0,1539,40,39,0
35,4,187410,0,4,14,3,4,1,0,0,40,39,0
34,4,176376,11,2,3,5,4,0,0,0,60,39,0
45,2,174091,7,2,1,0,1,1,0,0,40,39,0
17,4,148557,15,4,8,1,4,0,0,0,28,39,0
26,4,30210,15,4,8,1,4,0,0,0,21,39,0
37,4,172799,15,0,1,4,1,0,0,0,40,39,0
18,4,192609,7,4,8,3,1,1,0,0,21,35,0
19,4,350838,11,2,6,0,4,1,0,0,35,39,0
67,5,87986,11,2,11,0,1,1,0,0,40,39,1
20,4,97930,15,4,8,1,2,0,0,0,36,39,0
63,4,378774,9,4,7,1,4,1,0,0,8,22,0
33,4,217116,8,4,6,4,4,1,0,0,40,39,0
69,4,205626,15,2,3,0,4,1,0,0,53,39,1
35,4,141646,8,4,1,3,4,0,0,0,40,5,0
22,4,123291,9,0,8,1,4,0,0,0,51,39,0
18,0,237188,5,4,0,1,4,1,0,0,40,13,0
31,4,219219,6,4,8,1,4,0,0,0,50,26,0
35,4,59612,15,2,3,0,4,1,0,0,50,39,0
50,4,218673,15,5,8,4,4,0,0,0,33,39,0
28,4,258395,4,4,6,1,4,1,0,0,60,14,0
39,7,285524,15,4,4,1,4,0,0,0,45,39,0
44,7,110280,12,4,4,1,4,1,0,0,50,39,0
39,4,174556,12,2,10,2,1,1,0,0,40,39,1
98,4,209458,5,0,3,1,4,1,3125,0,50,39,0
58,4,235561,15,2,8,0,4,1,0,0,40,39,0
22,4,288603,0,4,3,3,4,1,0,0,40,39,0
56,1,85712,11,0,4,1,4,1,0,0,36,39,0
59,4,180171,5,0,4,4,4,0,0,0,46,39,0
45,4,344103,11,2,6,0,4,1,0,0,60,39,0
38,4,180751,7,2,10,5,4,1,0,0,81,39,1
48,1,176214,9,5,10,2,2,0,0,0,25,39,0
19,0,255818,11,4,0,1,4,1,2690,0,10,39,0
41,4,171891,15,2,11,2,4,1,0,0,60,39,0
21,4,102293,15,4,3,1,4,1,0,0,32,31,0
51,4,376294,11,2,6,0,4,1,0,1888,60,39,0
70,0,131061,15,2,0,3,1,1,0,0,11,39,0
66,1,144869,9,2,4,0,4,1,0,0,55,24,1
30,4,192102,9,4,3,4,4,1,0,0,49,39,0
54,2,113163,9,2,11,0,4,1,0,0,82,39,0
60,2,172618,12,4,1,1,4,1,0,0,31,39,0
49,6,95282,5,0,4,1,4,0,0,0,40,39,0
42,4,158228,11,2,11,0,4,1,4585,0,40,39,1
47,4,66694,7,2,10,0,4,1,0,0,60,40,0
21,4,146821,15,4,3,3,2,1,0,0,40,39,0
37,4,136425,9,2,12,0,4,1,0,0,51,35,1
61,6,256784,5,4,6,1,4,1,0,0,35,39,0
46,4,419970,11,2,12,0,4,1,0,1888,40,39,0
40,4,167518,15,4,12,1,4,0,0,0,45,39,1
40,6,63749,7,0,4,4,4,0,0,0,40,39,0
72,4,132775,9,0,4,1,4,1,0,0,55,24,1
16,4,284258,9,4,6,1,1,0,0,0,60,39,0
33,4,212861,9,2,10,0,1,1,0,0,60,39,0
31,5,268495,9,2,10,0,4,1,0,0,34,39,1
28,2,40938,7,0,1,4,0,0,0,0,40,39,0
43,7,35482,7,2,1,0,4,1,0,0,44,39,0
68,4,159408,6,6,8,1,4,0,0,0,11,27,0
95,4,204455,6,6,5,1,4,1,3144,0,34,11,0
62,4,222589,5,0,10,2,4,1,0,0,31,26,0
29,4,232390,8,4,4,3,4,0,0,0,40,39,0
58,4,179064,5,2,3,0,4,1,0,0,44,39,0
31,4,201963,10,2,4,0,1,1,3186,0,40,23,1
45,4,51891,9,2,1,0,4,1,0,0,40,7,1
26,4,241112,9,2,10,0,4,1,0,0,60,39,1
48,5,482373,12,2,3,0,4,1,0,0,55,40,1
24,4,259357,15,4,8,1,4,1,0,0,40,35,0
48,4,150636,7,2,8,0,4,1,0,0,11,39,1
22,4,166843,15,4,8,1,2,1,0,0,40,39,0
43,4,203992,9,2,10,0,4,1,0,0,40,39,1
14,0,235628,11,2,0,2,4,0,0,0,10,39,0
23,4,148722,15,2,8,3,4,1,0,0,40,39,0
43,7,132114,9,2,10,0,4,1,0,1650,40,39,0
35,2,100558,15,4,10,1,4,1,0,0,49,39,0
29,4,270635,7,4,10,1,4,1,0,0,11,36,0
52,7,43452,15,4,1,4,4,0,0,0,40,39,0
56,4,118126,7,2,10,0,4,1,7231,0,50,39,1
26,4,194630,9,2,4,0,4,1,0,0,45,39,1
42,4,207947,11,2,3,0,4,1,0,0,40,39,0
29,4,110317,11,2,3,2,4,1,0,0,40,39,0
19,4,270847,4,2,3,0,4,1,0,0,40,39,0
30,4,290743,9,3,7,1,4,1,0,0,45,7,0
42,4,216244,9,2,12,0,4,1,0,0,28,0,0
51,7,112925,11,2,4,0,4,1,0,0,59,39,1
39,4,243718,9,4,4,1,4,1,0,0,50,27,0
38,4,211950,6,4,9,1,4,1,0,0,39,39,0
62,6,382917,15,2,3,0,4,1,0,0,49,39,0
42,6,28644,7,2,10,0,4,0,3813,0,40,9,0
21,4,162828,11,4,8,3,4,1,0,0,31,39,0
28,4,192202,9,4,12,3,4,1,0,0,69,39,0
43,6,121561,7,0,13,4,4,0,0,0,40,39,0
36,4,48665,3,0,5,1,4,1,0,0,68,39,0
19,5,233638,15,0,1,4,4,0,0,0,35,39,0
24,4,346215,15,4,3,1,4,0,0,0,20,39,0
35,4,274067,10,2,6,0,4,1,0,0,40,39,0
27,4,124704,2,4,10,1,4,1,0,0,50,39,1
60,4,128361,11,2,4,0,4,1,0,0,40,39,0
48,4,113627,9,2,12,0,4,1,0,0,49,39,1
21,5,276472,15,4,8,3,4,0,0,0,45,39,0
36,2,169745,7,2,10,0,1,1,7525,0,50,39,1
20,4,105919,11,4,4,4,4,0,0,0,40,0,0
62,4,309225,7,2,4,0,4,1,0,0,82,39,1
32,4,150584,12,4,10,2,4,1,0,0,40,22,1
50,4,498099,15,0,1,4,4,0,0,1879,34,39,0
55,4,402934,7,6,1,4,4,0,0,0,40,39,0
24,0,108358,11,4,3,3,1,0,0,0,51,39,0
57,6,504551,11,2,5,0,2,1,0,0,40,39,0
36,4,335718,9,0,7,1,4,1,3255,0,40,26,0
73,5,189697,11,2,3,0,4,1,0,0,50,39,0
27,4,403753,15,4,8,1,1,0,0,0,50,41,0
20,4,276455,9,4,12,1,4,0,0,0,40,39,0
21,4,173771,9,4,8,1,4,0,0,0,40,39,0
35,4,86831,11,4,1,4,2,0,0,0,40,39,0
66,6,48870,11,0,4,1,4,0,0,1986,40,39,0
70,2,123492,9,2,10,0,4,1,0,0,40,39,1
44,4,176796,7,2,10,0,4,1,0,0,40,39,0
80,4,181049,5,3,8,1,4,1,0,0,45,39,0
36,4,179270,15,3,8,1,4,0,0,0,45,4,0
74,0,199962,5,2,0,0,4,1,0,0,10,39,0
83,0,104583,11,6,0,1,4,0,0,0,40,39,0
31,4,243724,10,2,4,0,2,0,7283,0,40,39,1
18,4,168932,9,4,8,3,4,0,0,0,25,35,0
27,4,269704,15,4,8,3,4,0,0,0,50,39,0
32,4,22348,15,2,10,3,4,1,0,0,40,39,1
36,6,196359,11,2,11,0,4,0,0,0,40,39,0
20,0,141295,9,4,0,1,4,0,0,0,40,39,0
37,4,99101,7,2,6,0,2,1,0,0,48,39,0
34,4,241703,9,0,10,5,4,0,0,0,35,39,1
30,4,40418,9,4,10,3,0,1,0,0,18,39,0
30,4,244080,15,4,1,1,4,0,0,0,50,35,1
32,6,203360,11,4,3,4,4,0,0,0,40,39,0
18,7,275621,11,4,8,1,2,1,0,0,40,39,0
20,7,181016,11,4,10,1,4,0,0,0,17,39,0
36,2,128065,15,4,1,1,4,1,0,0,60,39,0
51,4,133098,7,2,3,0,4,1,0,0,80,39,0
39,4,256155,15,0,8,1,4,1,0,0,36,39,0
44,6,102516,12,4,4,1,4,1,24366,0,35,39,1
30,1,123153,9,0,1,4,1,0,0,0,35,39,0
43,4,109941,7,2,7,0,4,1,3161,0,40,9,0
18,0,200810,7,4,0,3,4,0,0,0,20,39,0
20,0,214565,8,4,0,3,4,0,0,0,40,39,0
54,2,197425,15,5,8,1,4,1,0,0,28,39,0
65,4,42475,5,0,9,1,4,0,0,0,40,39,0
56,2,243988,12,2,10,0,4,1,7220,0,50,39,1
48,4,299710,15,4,1,0,4,1,0,0,34,39,0
46,4,166201,5,0,3,1,4,1,0,0,40,39,0
85,6,94460,7,2,5,0,4,1,0,0,18,39,0
19,4,230682,11,4,8,1,4,1,0,0,50,26,0
48,5,101051,7,2,10,3,4,1,7240,0,40,39,1
19,4,279892,1,2,3,0,4,1,0,1547,40,39,0
30,4,105565,11,0,1,4,4,0,0,1647,40,39,0
83,4,164749,7,2,3,0,4,1,0,0,51,39,1
61,2,350598,7,2,1,0,1,1,0,0,40,40,0
21,7,283118,9,4,4,3,4,1,0,0,40,39,0
24,4,273179,15,4,3,1,4,1,0,1538,40,39,0
42,4,193290,10,2,10,0,1,1,0,0,26,39,1
39,4,53181,9,2,4,0,4,1,0,1887,40,39,1
36,4,181004,11,2,4,0,4,1,0,0,45,39,1
48,4,212506,11,2,1,4,4,1,0,0,50,39,0
55,4,43033,7,2,6,0,1,1,0,0,11,39,0
22,4,229668,11,4,3,4,2,1,0,0,40,39,0
17,0,235669,15,4,0,3,4,0,0,0,40,39,0
41,4,44967,15,4,11,4,2,0,7250,0,21,39,0
61,4,255443,6,4,10,4,4,0,0,0,40,0,0
50,4,210509,0,2,6,0,4,1,0,0,40,39,0
18,4,32541,11,2,8,0,4,1,0,0,40,39,0
17,0,213068,5,4,0,1,4,0,0,0,40,39,0
18,4,290509,15,4,8,1,4,0,0,0,20,39,0
24,6,81569,11,4,3,1,4,1,6623,0,48,39,0
58,4,232582,5,5,10,1,4,0,0,0,31,39,0
54,4,94274,15,2,4,0,4,1,0,0,40,39,0
16,4,412174,15,4,8,3,2,0,0,0,40,35,0
